Ссылка;Название;Название ин.;Дата выхода;Длительность;Страна;Жанр;Режиссёр;В главных ролях;РейтингКол-во оценок
https://www.kinopoisk.ru//film/4536580/;Баба Яга спасает мир;no eng title;2023;0;Россия;комедия;Карен Захаров;Глафира Тарханова, Людмила Артемьева;0;0
https://www.kinopoisk.ru//film/468466/;Гравитация;Gravity;2013;90;США;фантастика;Альфонсо Куарон;Сандра Буллок, Джордж Клуни;7,5;263277
https://www.kinopoisk.ru//film/425400/;Пожары;Incendies;2010;131;Канада;драма;Дени Вильнёв;Лубна Азабаль, Мелисса Дезормо-Полен;7,9;56550
https://www.kinopoisk.ru//film/1246627/;Дружить по-русски!;Insparables;2019;94;Франция;комедия;Варант Суджян;Ахмед Силла, Альбан Иванов;7,1;187633
https://www.kinopoisk.ru//film/4421921/;Билет в рай;Ticket to Paradise;2022;104;Великобритания;мелодрама;Ол Паркер;Джордж Клуни, Джулия Робертс;0;15528
https://www.kinopoisk.ru//film/2933/;Плохая компания;Bad Company;2001;116;Чехия;боевик;Джоэл Шумахер;Энтони Хопкинс, Крис Рок;0;9197
https://www.kinopoisk.ru//film/1208173/;Великий;Minamata;2020;115;Великобритания;драма;Эндрю Левитас;Джонни Депп, Акико Ивасэ;7,5;92162
https://www.kinopoisk.ru//film/12090/;Мистер и миссис Смит;Mr. & Mrs. Smith;2005;120;США;боевик;Даг Лайман;Брэд Питт, Анджелина Джоли;7,5;327156
https://www.kinopoisk.ru//film/667667/;Дом с паранормальными явлениями;A Haunted House;2013;80;США;ужасы;Майкл Тиддес;Марлон Уайанс, Эссенс Эткинс;0;91986
https://www.kinopoisk.ru//film/669260/;Нимфоманка: Часть 1;Nymphomaniac: Vol. I;2013;117;Дания;драма;Ларс фон Триер;Шарлотта Генсбур, Стэйси Мартин;7,1;121269
https://www.kinopoisk.ru//film/490323/;Притворись моей женой;Just Go with It;2011;117;США;мелодрама;Деннис Дуган;Адам Сэндлер, Дженнифер Энистон;7,3;237396
https://www.kinopoisk.ru//film/1114570/;Король Англии;The King;2019;140;Великобритания;биография;Дэвид Мишо;Тимоти Шаламе, Джоэл Эдгертон;7,1;50150
https://www.kinopoisk.ru//film/1047626/;Дождливый день в Нью-Йорке;A Rainy Day in New York;2019;92;США;мелодрама;Вуди Аллен;Тимоти Шаламе, Эль Фаннинг;7,2;114588
https://www.kinopoisk.ru//film/1405926/;Пара из будущего;no eng title;2021;104;Россия;комедия;Алексей Нужный;Сергей Бурунов, Мария Аронова;0;119057
https://www.kinopoisk.ru//film/4383102/;Аферисты;Sharper;2022;116;США;триллер;Бенджамин Карон;Себастиан Стэн, Джулианна Мур;0;13162
https://www.kinopoisk.ru//film/428715/;Турист;The Tourist;2010;103;США;боевик;Флориан Хенкель фон Доннерсмарк;Джонни Депп, Анджелина Джоли;0;180582
https://www.kinopoisk.ru//film/1396816/;Реинкарнация. Новая глава;Run Rabbit Run;2023;100;Австралия;ужасы;Даина Рейд;Сара Снук, Лили Латорре;0;764
https://www.kinopoisk.ru//film/391/;Заводной апельсин;A Clockwork Orange;1971;137;Великобритания;фантастика;Стэнли Кубрик;Малкольм Макдауэлл, Патрик Мэги;7,9;160170
https://www.kinopoisk.ru//film/1437989/;Прорваться в НБА;Hustle;2022;117;США;спорт;Джеремайя Сагар;Адам Сэндлер, Куин Латифа;7,5;25277
https://www.kinopoisk.ru//film/22936/;Не говори никому;Ne le dis  personne;2006;131;Франция;триллер;Гийом Кане;Франсуа Клюзе, Мари-Жозе Кроз;7,4;80983
https://www.kinopoisk.ru//film/281251/;Мальчик в полосатой пижаме;The Boy in the Striped Pajamas;2008;94;Великобритания;драма;Марк Херман;Эйса Баттерфилд, Джек Скэнлон;8,2;299400
https://www.kinopoisk.ru//film/400615/;Дитя тьмы;Orphan;2009;123;США;ужасы;Жауме Кольет-Серра;Изабель Фурман, Вера Фармига;0;85643
https://www.kinopoisk.ru//film/9299/;Невыносимая легкость бытия;The Unbearable Lightness of Being;1988;172;США;драма;Филип Кауфман;Дэниэл Дэй-Льюис, Жюльет Бинош;7,3;8293
https://www.kinopoisk.ru//film/507/;Терминатор;The Terminator;1984;108;США;фантастика;Джеймс Кэмерон;Арнольд Шварценеггер, Майкл Бин;8,0;305386
https://www.kinopoisk.ru//film/1379090/;Время;Old;2021;108;США;триллер;М. Найт Шьямалан;Гаэль Гарсиа Берналь, Вики Крипс;0;281950
https://www.kinopoisk.ru//film/1191022/;Подольские курсанты;no eng title;2020;136;Россия;военный;Вадим Шмелев;Алексей Бардуков, Евгений Дятлов;8,1;149555
https://www.kinopoisk.ru//film/49844/;Казино Рояль;Casino Royale;2006;139;Великобритания;боевик;Мартин Кэмпбелл;Дэниэл Крэйг, Ева Грин;7,8;186046
https://www.kinopoisk.ru//film/740644/;Ярость;Fury;2014;134;США;боевик;Дэвид Эйр;Брэд Питт, Логан Лерман;7,4;287923
https://www.kinopoisk.ru//film/93377/;Типа крутые легавые;Hot Fuzz;2007;121;Великобритания;боевик;Эдгар Райт;Саймон Пегг, Ник Фрост;7,6;241398
https://www.kinopoisk.ru//film/6803/;Дитя человеческое;Children of Men;2006;104;США;фантастика;Альфонсо Куарон;Клайв Оуэн, Клэр-Хоуп Эшити;7,4;138499
https://www.kinopoisk.ru//film/842567/;Босс-молокосос;The Boss Baby;2017;97;США;мультфильм;Том МакГрат;Алек Болдуин, Майлз Кристофер Бакши;0;347661
https://www.kinopoisk.ru//film/346/;12 разгневанных мужчин;12 Angry Men;1956;96;США;драма;Сидни Люмет;Генри Фонда, Мартин Болсам;8,5;125698
https://www.kinopoisk.ru//film/4439933/;Пантафа — пожирательница душ;Pantafa;2022;105;Италия;ужасы;Эмануеле Скаринджи;Кася Смутняк, Грета Санти;0;0
https://www.kinopoisk.ru//film/419209/;Хижина в лесу;The Cabin in the Woods;2011;95;США;ужасы;Дрю Годдард;Кристен Коннолли, Крис Хемсворт;0;149227
https://www.kinopoisk.ru//film/602749/;Парни со стволами;War Dogs;2016;114;США;драма;Тодд Филлипс;Майлз Теллер, Джона Хилл;0;125806
https://www.kinopoisk.ru//film/6039/;Маска;The Mask;1994;101;США;комедия;Чак Рассел;Джим Керри, Кэмерон Диас;8,0;488557
https://www.kinopoisk.ru//film/1281638/;После. Глава 2;After We Collided;2020;105;США;мелодрама;Роджер Камбл;Джозефин Лэнгфорд, Хиро Файнс Тиффин;0;84993
https://www.kinopoisk.ru//film/1188248/;Калашников;no eng title;2020;104;Россия;биография;Константин Буслов;Юра Борисов, Ольга Лерман;7,8;271400
https://www.kinopoisk.ru//film/1273140/;Ужасающий 2;Terrifier 2;2022;138;США;ужасы;Дэмиен Леоне;Лорен ЛаВера, Дэвид Ховард Торнтон;0;15743
https://www.kinopoisk.ru//film/5091614/;Бывшие. Happy end;no eng title;2022;109;Россия;мелодрама;Антон Мегердичев;Любовь Аксёнова, Денис Шведов;0;24095
https://www.kinopoisk.ru//film/686898/;Оно 2;It Chapter Two;2019;169;США;ужасы;Андрес Мускетти;Джессика Честейн, Джеймс МакЭвой;0;239562
https://www.kinopoisk.ru//film/399/;Храброе сердце;Braveheart;1995;178;США;история;Мэл Гибсон;Мэл Гибсон, Софи Марсо;8,3;298289
https://www.kinopoisk.ru//film/797840/;Фантастические твари и где они обитают;Fantastic Beasts and Where to Find Them;2016;132;Великобритания;фэнтези;Дэвид Йейтс;Эдди Редмэйн, Кэтрин Уотерстон;7,6;465600
https://www.kinopoisk.ru//film/4837783/;Тоннель в лето, выход прощаний;Natsu e no tunnel, Sayonara no deguchi;2022;83;Япония;аниме;Томохиса Тагути;Мариэ Иитоё, Одзи Судзука;7,7;1791
https://www.kinopoisk.ru//film/4250/;Четыре комнаты;Four Rooms;1995;98;США;комедия;Эллисон Андерс;Тим Рот, Антонио Бандерас;7,7;156604
https://www.kinopoisk.ru//film/4546095/;Астрал. Женщина в черном;From Black;2023;100;США;ужасы;Томас Маркезе;Анна Кэмп, Джон Алес;0;1998
https://www.kinopoisk.ru//film/3730/;Таинственная река;Mystic River;2003;138;США;триллер;Клинт Иствуд;Шон Пенн, Тим Роббинс;7,8;138496
https://www.kinopoisk.ru//film/5041233/;Последний клиент;Klienten;2022;97;Дания;триллер;Андерс Рённов Кларлунд;Синье Эгхольм Олсен, Антон Николай Йейле Эберг;7,0;69364
https://www.kinopoisk.ru//film/1328422/;Крик;Scream;2022;114;США;ужасы;Мэттью Беттинелли;Мелисса Баррера, Джек Куэйд;0;53599
https://www.kinopoisk.ru//film/1249172/;Последний богатырь: Корень зла;no eng title;2020;121;Россия;фэнтези;Дмитрий Дьяченко;Виктор Хориняк, Мила Сивацкая;7,1;297148
https://www.kinopoisk.ru//film/5277/;Мулан;Mulan;1998;84;США;мультфильм;Тони Бэнкрофт;Эдди Мерфи, Лиа Салонга;8,1;290778
https://www.kinopoisk.ru//film/39577/;Брюс Всемогущий;Bruce Almighty;2003;97;США;фэнтези;Том Шэдьяк;Джим Керри, Морган Фриман;7,7;514641
https://www.kinopoisk.ru//film/4484/;Мумия;The Mummy;1999;124;США;фэнтези;Стивен Соммерс;Брендан Фрейзер, Рэйчел Вайс;7,8;325367
https://www.kinopoisk.ru//film/512784/;С любовью, Рози;Love, Rosie;2014;102;Великобритания;мелодрама;Кристиан Диттер;Лили Коллинз, Сэм Клафлин;7,7;159972
https://www.kinopoisk.ru//film/823616/;Финч;Finch;2021;115;США;фантастика;Мигель Сапочник;Том Хэнкс, Калеб Лэндри Джонс;7,2;110462
https://www.kinopoisk.ru//film/1398967/;Её заветное желание;Josee to Tora to Sakana-tachi;2020;99;Япония;аниме;Котаро Тамура;Кая Киёхара, Таиси Накагава;8,1;62582
