Ссылка;Название;Название ин.;Дата выхода;Длительность;Страна;Жанр;Режиссёр;В главных ролях;РейтингКол-во оценок
https://www.kinopoisk.ru//film/666/;Форсаж;The Fast and the Furious;2001;106;США;боевик;Роб Коэн;Пол Уокер, Вин Дизель;7,8;289592
https://www.kinopoisk.ru//film/81733/;Гордость и предубеждение;Pride & Prejudice;2005;129;Великобритания;драма;Джо Райт;Кира Найтли, Мэттью Макфэдиен;8,0;289719
https://www.kinopoisk.ru//film/522/;Карты, деньги, два ствола;Lock, Stock and Two Smoking Barrels;1998;107;Великобритания;боевик;Гай Ричи;Джейсон Флеминг, Декстер Флетчер;8,6;500355
https://www.kinopoisk.ru//film/1043303/;Рыцари Зодиака;Knights of the Zodiac;2023;112;США;фэнтези;Томаш Багиньский;Макэню, Фамке Янссен;5,3;1597
https://www.kinopoisk.ru//film/1368311/;Черный ящик;Bote noire;2020;129;Франция;детектив;Ян Гозлан;Пьер Нинэ, Лу де Лааж;7,6;398629
https://www.kinopoisk.ru//film/835086/;Ford против Ferrari;Ford v Ferrari;2019;152;США;биография;Джеймс Мэнголд;Кристиан Бэйл, Мэтт Дэймон;8,2;640247
https://www.kinopoisk.ru//film/5101673/;Хитровка. Знак четырех;no eng title;2023;129;Россия;детектив;Карен Шахназаров;Константин Крюков, Михаил Пореченков;6,1;8074
https://www.kinopoisk.ru//film/590022/;Синистер;Sinister;2012;110;США;ужасы;Скотт Дерриксон;Итан Хоук, Джульет Райлэнс;6,6;127757
https://www.kinopoisk.ru//film/4493006/;Я хочу! Я буду!;no eng title;2023;90;Россия;комедия;Павел Воронин;Екатерина Гусева, Валентина Ляпина;6,8;82633
https://www.kinopoisk.ru//film/395787/;Семь жизней;Seven Pounds;2008;118;США;драма;Габриэле Муччино;Уилл Смит, Розарио Доусон;8,2;425601
https://www.kinopoisk.ru//film/462606/;Области тьмы;Limitless;2011;105;США;триллер;Нил Бёргер;Брэдли Купер, Роберт Де Ниро;8,0;702275
https://www.kinopoisk.ru//film/1396300/;Тетрис;Tetris;2022;118;Великобритания;биография;Джон С. Бейрд;Тэрон Эджертон, Никита Ефремов;7,1;28527
https://www.kinopoisk.ru//film/1008879/;Баллада Бастера Скраггса;The Ballad of Buster Scruggs;2018;133;США;вестерн;Итан Коэн;Тим Блейк Нельсон, Джеймс Франко;7,3;67504
https://www.kinopoisk.ru//film/104992/;Дьявол носит Prada;The Devil Wears Prada;2006;109;США;драма;Дэвид Фрэнкел;Мэрил Стрип, Энн Хэтэуэй;7,7;576099
https://www.kinopoisk.ru//film/12198/;Игра;The Game;1997;129;США;триллер;Дэвид Финчер;Майкл Дуглас, Шон Пенн;8,3;430413
https://www.kinopoisk.ru//film/1298149/;365 дней;365 dni;2020;114;Польша;мелодрама;Барбара Бяловас;Анна Мария Сиклуцка, Микеле Морроне;5,0;112316
https://www.kinopoisk.ru//film/577/;28 дней спустя;28 Days Later...;2002;113;Великобритания;ужасы;Дэнни Бойл;Киллиан Мерфи, Наоми Харрис;7,5;222596
https://www.kinopoisk.ru//film/841152/;Славные парни;The Nice Guys;2016;115;США;криминал;Шейн Блэк;Райан Гослинг, Ким Бейсингер;7,3;312283
https://www.kinopoisk.ru//film/4484927/;Праведник;no eng title;2022;163;Россия;драма;Сергей Урсуляк;Александр Яценко, Сергей Маковецкий;7,5;65274
https://www.kinopoisk.ru//film/495892/;Астрал;Insidious;2010;103;США;ужасы;Джеймс Ван;Патрик Уилсон, Роуз Бирн;6,8;149505
https://www.kinopoisk.ru//film/4703238/;Ренфилд;Renfield;2023;93;США;комедия;Крис МакКей;Николас Холт, Николас Кейдж;6,4;17336
https://www.kinopoisk.ru//film/1382210/;65;no eng title;2023;93;США;фантастика;Скотт Бек;Адам Драйвер, Ариана Гринблатт;5,6;17645
https://www.kinopoisk.ru//film/335/;Мементо;Memento;2000;113;США;триллер;Кристофер Нолан;Гай Пирс, Кэрри-Энн Мосс;7,9;246546
https://www.kinopoisk.ru//film/662359/;Расплата;The Accountant;2016;128;США;боевик;Гэвин О’Коннор;Бен Аффлек, Анна Кендрик;7,4;185690
https://www.kinopoisk.ru//film/530/;Игры разума;A Beautiful Mind;2001;135;США;драма;Рон Ховард;Рассел Кроу, Эд Харрис;8,5;479821
https://www.kinopoisk.ru//film/426004/;Мальчишник в Вегасе;The Hangover;2009;96;США;комедия;Тодд Филлипс;Брэдли Купер, Эд Хелмс;7,9;370853
https://www.kinopoisk.ru//film/1043758/;Паразиты;Gisaengchung;2019;131;Корея;драма;Пон Джун-хо;Сон Кан-хо, Ли Сон-гюн;8,0;506670
https://www.kinopoisk.ru//film/843650/;Мстители: Финал;Avengers: Endgame;2019;181;США;фантастика;Энтони Руссо;Роберт Дауни мл., Крис Эванс;7,8;750389
https://www.kinopoisk.ru//film/63912/;Укрощение строптивого;Il bisbetico domato;1980;107;Италия;мелодрама;Франко Кастеллано;Адриано Челентано, Орнелла Мути;8,4;369308
https://www.kinopoisk.ru//film/4729320/;На солнце, вдоль рядов кукурузы;no eng title;2023;90;Россия;драма;Сарик Андреасян;Егор Бероев, Полина Максимова;6,3;30718
https://www.kinopoisk.ru//film/959365/;Невидимый гость;Contratiempo;2016;106;Испания;триллер;Ориол Паоло;Марио Касас, Ана Вахенер;7,8;271052
https://www.kinopoisk.ru//film/77439/;Оружейный барон;Lord of War;2005;122;Франция;драма;Эндрю Никкол;Николас Кейдж, Бриджет Мойнэхэн;7,7;263937
https://www.kinopoisk.ru//film/4864943/;Крик 6;Scream VI;2023;122;США;ужасы;Мэттью Беттинелли;Мелисса Баррера, Дженна Ортега;6,2;18891
https://www.kinopoisk.ru//film/5059/;Знакомьтесь, Джо Блэк;Meet Joe Black;1998;178;США;мелодрама;Мартин Брест;Брэд Питт, Энтони Хопкинс;8,1;351114
https://www.kinopoisk.ru//film/4533251/;Убийство в Париже;Murder Mystery 2;2023;90;США;детектив;Джереми Гарелик;Адам Сэндлер, Дженнифер Энистон;5,9;14678
https://www.kinopoisk.ru//film/409295/;Исходный код;Source Code;2011;93;США;фантастика;Дункан Джонс;Джейк Джилленхол, Мишель Монахэн;7,8;433712
https://www.kinopoisk.ru//film/4771048/;Гром: Трудное детство;no eng title;2023;84;Россия;приключения;Олег Трофим;Кай Гетц, Сергей Марин;7,1;190983
https://www.kinopoisk.ru//film/4869021/;Великий уравнитель 3;The Equalizer 3;2023;0;США;боевик;Антуан Фукуа;Дензел Вашингтон, Дакота Фаннинг;0;0
https://www.kinopoisk.ru//film/1211076/;Французский вестник. Приложение к газете «Либерти. Канзас ивнинг сан»;The French Dispatch;2020;107;Германия;драма;Уэс Андерсон;Джеффри Райт, Эдриан Броуди;7,5;70254
https://www.kinopoisk.ru//film/5121110/;Иллюзия побега;Superposition;2023;105;Дания;триллер;Каролине Люнгбю;Мария Бах Хансен, Миккель Боэ Фёльсгор;6,0;16258
https://www.kinopoisk.ru//film/301/;Матрица;The Matrix;1999;136;США;фантастика;Лана Вачовски;Киану Ривз, Лоренс Фишбёрн;8,5;688952
https://www.kinopoisk.ru//film/4763456/;Spider-Man: Beyond the Spider-Verse;no eng title;2024;0;США;мультфильм;Жуакин Душ Сантуш;Шамеик Мур, Хейли Стайнфелд;0;0
https://www.kinopoisk.ru//film/281869/;Секс в большом городе;Sex and the City;2008;145;США;драма;Майкл Патрик Кинг;Сара Джессика Паркер, Ким Кэтролл;6,9;89319
https://www.kinopoisk.ru//film/1095125/;Вкус счастья;Umami;2022;105;Франция;драма;Слони Соу;Жерар Депардье, Кёдзо Нагацука;7,4;4985
https://www.kinopoisk.ru//film/980839/;Купи меня;no eng title;2017;107;Россия;драма;Вадим Перельман;Анна Адамович, Юлия Хлынина;6,3;83281
https://www.kinopoisk.ru//film/1379512/;Не беспокойся, дорогая;Don't Worry, Darling;2022;123;США;драма;Оливия Уайлд;Флоренс Пью, Гарри Стайлс;6,6;27812
https://www.kinopoisk.ru//film/41519/;Брат;no eng title;1997;100;Россия;драма;Алексей Балабанов;Сергей Бодров мл., Виктор Сухоруков;8,3;0
https://www.kinopoisk.ru//film/1199100/;Главный герой;Free Guy;2021;115;США;фантастика;Шон Леви;Райан Рейнольдс, Джоди Комер;7,4;568698
https://www.kinopoisk.ru//film/1112153/;Психиатрическая больница Конджиам;Gonjiam;2018;94;Корея;ужасы;Чон Бом-щик;Ви Ха-джун, Пак Чи-хён;6,1;29784
https://www.kinopoisk.ru//film/373391/;Трансформеры: Месть падших;Transformers: Revenge of the Fallen;2009;149;США;фантастика;Майкл Бэй;Шайа ЛаБаф, Меган Фокс;7,1;257545
https://www.kinopoisk.ru//film/4541/;Шоу Трумана;The Truman Show;1998;103;США;драма;Питер Уир;Джим Керри, Лора Линни;8,3;521673
https://www.kinopoisk.ru//film/4645890/;Родители в законе;The Out-Laws;2023;95;США;боевик;Тайлер Спиндел;Адам Дивайн, Пирс Броснан;5,6;676
https://www.kinopoisk.ru//film/104938/;В погоне за счастьем;The Pursuit of Happyness;2006;117;США;драма;Габриэле Муччино;Уилл Смит, Джейден Смит;8,3;379769
https://www.kinopoisk.ru//film/806964/;Неудержимые 4;Expend4bles;2023;0;США;боевик;Скотт Во;Джейсон Стэйтем, Фифти Сент;0;0
https://www.kinopoisk.ru//film/952241/;Бамблби;Bumblebee;2018;114;Китай;фантастика;Трэвис Найт;Дилан О’Брайен, Хейли Стайнфелд;6,7;208680
https://www.kinopoisk.ru//film/978020/;Статус: Обновлен;Status Update;2018;106;Канада;фэнтези;Скотт Спир;Росс Линч, Оливия Холт;6,3;41913
https://www.kinopoisk.ru//film/4860238/;Логово шпиона;Seule: Les dossiers Silvercloud;2023;94;Франция;триллер;Жером Дасье;Азия Ардженто, Жанна Балибар;0;0
https://www.kinopoisk.ru//film/749540/;Kingsman: Секретная служба;Kingsman: The Secret Service;2015;130;Великобритания;боевик;Мэттью Вон;Тэрон Эджертон, Колин Фёрт;7,7;481265
https://www.kinopoisk.ru//film/1219909/;Доктор Стрэндж: В мультивселенной безумия;Doctor Strange in the Multiverse of Madness;2022;126;США;фэнтези;Сэм Рэйми;Бенедикт Камбербэтч, Элизабет Олсен;6,5;178170
https://www.kinopoisk.ru//film/519/;Человек дождя;Rain Man;1988;133;США;драма;Барри Левинсон;Дастин Хоффман, Том Круз;8,2;363296
https://www.kinopoisk.ru//film/1326397/;Батя;no eng title;2020;76;Россия;комедия;Дмитрий Ефимович;Владимир Вдовиченков, Андрей Андреев;7,6;493484
https://www.kinopoisk.ru//film/1167101/;Чарли и фантастическая четверка;Heroes of the Golden Mask;2023;88;Китай;мультфильм;Шон Патрик О’Рейли;Кифер О’Рейли, Рон Перлман;0;0
https://www.kinopoisk.ru//film/804662/;Круэлла;Cruella;2021;134;США;комедия;Крэйг Гиллеспи;Эмма Стоун, Эмма Томпсон;7,6;561279
https://www.kinopoisk.ru//film/988816/;Падение Луны;Moonfall;2022;130;США;фантастика;Роланд Эммерих;Патрик Уилсон, Холли Берри;5,4;67787
https://www.kinopoisk.ru//film/4961757/;Криминальный город: Разборки в Пусане;Beomjoe dosi 3;2023;105;Корея;криминал;Ли Сан-ён;Ма Дон-сок, Ли Джун-хёк;6,9;537
https://www.kinopoisk.ru//film/4385452/;Король-львенок;King;2022;105;Франция;комедия;Давид Моро;Жерар Дармон, Лу Ламбрехт;6,7;5986
https://www.kinopoisk.ru//film/1356700/;Эскортницы;Dziewczyny z Dubaju;2021;146;Польша;драма;Мария Садовская;Паулина Галёнзкая, Катажина Фигура;6,4;37347
https://www.kinopoisk.ru//film/965754/;Дело храбрых;Only the Brave;2017;134;США;драма;Джозеф Косински;Джош Бролин, Майлз Теллер;8,2;246862
https://www.kinopoisk.ru//film/759/;Человек-мотылек;The Mothman Prophecies;2001;119;США;ужасы;Марк Пеллингтон;Ричард Гир, Лора Линни;6,8;31539
https://www.kinopoisk.ru//film/930534/;Сплит;Split;2017;117;США;триллер;М. Найт Шьямалан;Джеймс МакЭвой, Аня Тейлор-Джой;7,0;322296
https://www.kinopoisk.ru//film/1087904/;Удача;Luck;2022;105;США;мультфильм;Пегги Холмс;Эва Ноблесада, Саймон Пегг;7,3;26149
https://www.kinopoisk.ru//film/4542838/;После. Навсегда;After Everything;2023;0;США;мелодрама;Кастиль Лэндон;Хиро Файнс Тиффин, Джозефин Лэнгфорд;0;0
https://www.kinopoisk.ru//film/944708/;Прочь;Get Out;2017;104;США;ужасы;Джордан Пил;Дэниэл Калуя, Эллисон Уильямс;7,1;252208
https://www.kinopoisk.ru//film/5254168/;До рассвета;no eng title;2023;88;Россия;комедия;Георгий Даниелянц;Сергей Горобченко, Арсений Попов;6,3;9598
https://www.kinopoisk.ru//film/4304/;Тайное окно;Secret Window;2004;96;США;триллер;Дэвид Кепп;Джонни Депп, Джон Туртурро;7,2;179304
https://www.kinopoisk.ru//film/470191/;Невероятный мир глазами Энцо;The Art of Racing in the Rain;2019;109;США;драма;Саймон Кёртис;Кевин Костнер, Майло Вентимилья;8,3;146165
https://www.kinopoisk.ru//film/1171976/;1917;1917;2019;119;Великобритания;военный;Сэм Мендес;Джордж Маккэй, Дин-Чарльз Чепмен;7,9;186129
https://www.kinopoisk.ru//film/4958668/;Триггер. Фильм;no eng title;2023;0;Россия;драма;Александра Ремизова;Максим Матвеев, Ирина Старшенбаум;0;0
https://www.kinopoisk.ru//film/86326/;Счастливое число Слевина;Lucky Number Slevin;2005;110;США;триллер;Пол Макгиган;Джош Хартнетт, Брюс Уиллис;8,1;464784
https://www.kinopoisk.ru//film/1209193/;El Camino: Во все тяжкие;El Camino: A Breaking Bad Movie;2019;122;США;драма;Винс Гиллиган;Аарон Пол, Мэтт Джонс;7,2;67606
https://www.kinopoisk.ru//film/4321512/;Кит;The Whale;2022;117;США;драма;Даррен Аронофски;Брендан Фрейзер, Сэди Синк;7,7;48561
https://www.kinopoisk.ru//film/2933/;Плохая компания;Bad Company;2001;116;Чехия;боевик;Джоэл Шумахер;Энтони Хопкинс, Крис Рок;6,6;9276
https://www.kinopoisk.ru//film/819101/;Омерзительная восьмерка;The Hateful Eight;2015;168;США;вестерн;Квентин Тарантино;Курт Рассел, Сэмюэл Л. Джексон;8,0;514366
https://www.kinopoisk.ru//film/4655410/;Остров иллюзий;Influencer;2022;92;США;триллер;Кертис Дэвид Хардер;Кассандра Нод, Эмили Теннант;6,1;7414
https://www.kinopoisk.ru//film/5492/;Вечное сияние чистого разума;Eternal Sunshine of the Spotless Mind;2004;108;США;мелодрама;Мишель Гондри;Джим Керри, Кейт Уинслет;8,0;444345
https://www.kinopoisk.ru//film/1311146/;Плохие парни;The Bad Guys;2022;100;США;мультфильм;Пьер Перифел;Сэм Рокуэлл, Марк Мэрон;7,3;38149
https://www.kinopoisk.ru//film/1134778/;Платформа;El hoyo;2019;94;Испания;фантастика;Гальдер Гастелу-Уррутия;Иван Массаге, Сорион Эгилеор;7,1;210654
https://www.kinopoisk.ru//film/1447137/;Нет;Nope;2022;130;США;фантастика;Джордан Пил;Дэниэл Калуя, Кеке Палмер;6,4;35603
https://www.kinopoisk.ru//film/4504322/;Один маленький ночной секрет;no eng title;2023;0;Россия;драма;Наталия Мещанинова;Таисья Калинина, Степан Девонин;8,1;150
https://www.kinopoisk.ru//film/819281/;Планета обезьян: Война;War for the Planet of the Apes;2017;140;США;фантастика;Мэтт Ривз;Энди Серкис, Вуди Харрельсон;7,0;123214
https://www.kinopoisk.ru//film/651857/;Трансформеры: Эпоха истребления;Transformers: Age of Extinction;2014;165;США;фантастика;Майкл Бэй;Марк Уолберг, Никола Пельтц Бекхэм;6,1;193661
https://www.kinopoisk.ru//film/355/;Пианист;The Pianist;2002;149;Франция;драма;Роман Полански;Эдриан Броуди, Эмилия Фокс;8,5;348331
https://www.kinopoisk.ru//film/1074910/;Мой ужасный сосед;A Man Called Otto;2022;126;Швеция;драма;Марк Форстер;Том Хэнкс, Мариана Тревиньо;7,5;18932
https://www.kinopoisk.ru//film/470553/;Прислуга;The Help;2011;146;США;драма;Тейт Тейлор;Эмма Стоун, Виола Дэвис;8,2;384297
https://www.kinopoisk.ru//film/1304162/;Пропавшая без вести;Missing;2023;111;США;детектив;Николас Д. Джонсон;Сторм Рид, Ниа Лонг;7,1;9526
https://www.kinopoisk.ru//film/278522/;Хоббит: Нежданное путешествие;The Hobbit: An Unexpected Journey;2012;169;Новая;фэнтези;Питер Джексон;Мартин Фриман, Иэн Маккеллен;8,1;547945
https://www.kinopoisk.ru//film/453397/;Оно;It;2017;135;США;ужасы;Андрес Мускетти;Джейден Мартелл, Джереми Рэй Тейлор;7,3;439883
https://www.kinopoisk.ru//film/325/;Крестный отец;The Godfather;1972;175;США;драма;Фрэнсис Форд Коппола;Марлон Брандо, Аль Пачино;8,7;367796
https://www.kinopoisk.ru//film/958442/;Ветреная река;Wind River;2016;107;США;детектив;Тейлор Шеридан;Джереми Реннер, Элизабет Олсен;7,6;210496
https://www.kinopoisk.ru//film/586417/;2:22;2:22;2016;98;Австралия;триллер;Пол Карри;Михил Хёйсман, Тереза Палмер;6,2;38939
https://www.kinopoisk.ru//film/775273/;Душа;Soul;2020;106;США;мультфильм;Пит Доктер;Джейми Фокс, Тина Фей;8,4;574103
https://www.kinopoisk.ru//film/75871/;Олдбой;Oldeuboi;2003;120;Корея;триллер;Пак Чхан-ук;Чхве Мин-сик, Ю Джи-тхэ;8,1;182353
https://www.kinopoisk.ru//film/1282688/;Тор: Любовь и гром;Thor: Love and Thunder;2022;118;Австралия;фантастика;Тайка Вайтити;Крис Хемсворт, Натали Портман;6,0;144168
https://www.kinopoisk.ru//film/403/;Бегущий по лезвию;Blade Runner;1982;117;США;фантастика;Ридли Скотт;Харрисон Форд, Шон Янг;7,7;187098
https://www.kinopoisk.ru//film/102838/;Зодиак;Zodiac;2007;158;США;триллер;Дэвид Финчер;Джейк Джилленхол, Марк Руффало;7,3;246226
https://www.kinopoisk.ru//film/358/;Таксист;Taxi Driver;1976;114;США;триллер;Мартин Скорсезе;Роберт Де Ниро, Сибилл Шепард;7,8;172208
https://www.kinopoisk.ru//film/18973/;Револьвер;Revolver;2005;111;Великобритания;боевик;Гай Ричи;Джейсон Стэйтем, Рэй Лиотта;7,4;246420
https://www.kinopoisk.ru//film/65770/;Воспоминания об убийстве;Salinui chueok;2003;131;Корея;детектив;Пон Джун-хо;Сон Кан-хо, Ким Сан-гён;7,7;106130
https://www.kinopoisk.ru//film/4871/;Запах женщины;Scent of a Woman;1992;156;США;драма;Мартин Брест;Аль Пачино, Крис О’Доннелл;8,4;288255
https://www.kinopoisk.ru//film/232785/;Господин Никто;Mr. Nobody;2009;138;Бельгия;фантастика;Жако ван Дормель;Джаред Лето, Сара Полли;7,9;278735
https://www.kinopoisk.ru//film/577673/;Место под соснами;The Place Beyond the Pines;2012;140;США;триллер;Дерек Сиенфрэнс;Райан Гослинг, Брэдли Купер;7,3;132620
https://www.kinopoisk.ru//film/450213/;Невидимая сторона;The Blind Side;2009;129;США;драма;Джон Ли Хэнкок;Сандра Буллок, Куинтон Аарон;8,2;293536
https://www.kinopoisk.ru//film/61237/;Железный человек;Iron Man;2008;121;США;фантастика;Джон Фавро;Роберт Дауни мл., Джефф Бриджес;8,0;618357
https://www.kinopoisk.ru//film/1234997/;Аквамен и потерянное царство;Aquaman and the Lost Kingdom;2023;0;США;фантастика;Джеймс Ван;Джейсон Момоа, Бен Аффлек;0;0
https://www.kinopoisk.ru//film/977288/;Поезд в Пусан;Busanhaeng;2016;118;Корея;ужасы;Ён Сан-хо;Кон Ю, Ма Дон-сок;7,2;437720
https://www.kinopoisk.ru//film/905033/;Нюрнберг;Nurnberg;2023;131;Россия;история;Николай Лебедев;Сергей Кемпо, Любовь Аксёнова;6,0;37482
https://www.kinopoisk.ru//film/864138/;Лев;Lion;2016;118;Австралия;драма;Гарт Дэвис;Дев Патель, Николь Кидман;8,0;134735
https://www.kinopoisk.ru//film/126196/;Жизнь других;Das Leben der Anderen;2006;137;Германия;триллер;Флориан Хенкель фон Доннерсмарк;Ульрих  Мюэ, Себастьян Кох;8,1;181174
https://www.kinopoisk.ru//film/942396/;Дом, который построил Джек;The House That Jack Built;2018;152;Дания;триллер;Ларс фон Триер;Мэтт Диллон, Бруно Ганц;7,0;194708
https://www.kinopoisk.ru//film/439650/;Под куполом цирка;no eng title;1989;110;СССР;комедия;Владимир Семаков;Михаил Пуговкин, Александр Кулямин;5,8;379
https://www.kinopoisk.ru//film/79427/;Бассейн;La piscine;1969;122;Франция;драма;Жак Дере;Ален Делон, Роми Шнайдер;7,6;10654
https://www.kinopoisk.ru//film/807318/;До встречи с тобой;Me Before You;2016;106;Великобритания;драма;Теа Шэррок;Эмилия Кларк, Сэм Клафлин;7,3;253148
https://www.kinopoisk.ru//film/4533254/;Свободные отношения;no eng title;2022;102;Россия;комедия;Дмитрий Невзоров;Аглая Тарасова, Борис Дергачев;6,9;177007
https://www.kinopoisk.ru//film/5268477/;Руби Гильман: Приключения кракена-подростка;Ruby Gillman, Teenage Kraken;2023;91;США;мультфильм;Кирк де Микко;Лана Кондор, Тони Коллетт;6,1;596
https://www.kinopoisk.ru//film/5079082/;Мальдивы подождут;no eng title;2022;90;Россия;комедия;Анарио Мамедов;Полина Максимова, Роман Маякин;5,9;3086
https://www.kinopoisk.ru//film/263531/;Мстители;The Avengers;2012;137;США;фантастика;Джосс Уидон;Роберт Дауни мл., Крис Эванс;7,9;678244
https://www.kinopoisk.ru//film/477647/;Гостья;The Host;2013;125;США;фантастика;Эндрю Никкол;Сирша Ронан, Макс Айронс;6,4;81054
https://www.kinopoisk.ru//film/476/;Назад в будущее;Back to the Future;1985;116;США;фантастика;Роберт Земекис;Майкл Дж. Фокс, Кристофер Ллойд;8,6;618344
https://www.kinopoisk.ru//film/4442784/;Из моего окна;A travs de mi ventana;2022;116;Испания;драма;Марсаль Форес;Клара Галле, Хулио Пенья Фернандес;6,1;60012
https://www.kinopoisk.ru//film/4382259/;Сядь за руль моей машины;Doraibu mai ka;2021;179;Япония;драма;Рюсукэ Хамагути;Хидэтоси Нисидзима, Токо Миура;7,3;31400
https://www.kinopoisk.ru//film/462360/;Дэдпул;Deadpool;2016;108;США;боевик;Тим Миллер;Райан Рейнольдс, Морена Баккарин;7,6;643344
https://www.kinopoisk.ru//film/1199773/;Чёрная Пантера: Ваканда навеки;Black Panther: Wakanda Forever;2022;161;США;фантастика;Райан Куглер;Летиша Райт, Лупита Нионго;6,2;73067
https://www.kinopoisk.ru//film/4768/;Феномен;Phenomenon;1996;118;США;фантастика;Джон Тёртлтауб;Джон Траволта, Кира Седжвик;7,5;19261
https://www.kinopoisk.ru//film/4652406/;Бессмертный;Sisu;2022;91;Финляндия;военный;Ялмари Хеландер;Йорма Томмила, Аксель Хенни;6,3;10347
https://www.kinopoisk.ru//film/1047881/;Во всё тяжкое;The Professor;2018;90;США;драма;Уэйн Робертс;Джонни Депп, Розмари ДеУитт;7,3;302456
https://www.kinopoisk.ru//film/7226/;Догвилль;Dogville;2003;178;Дания;триллер;Ларс фон Триер;Николь Кидман, Пол Беттани;8,0;161598
https://www.kinopoisk.ru//film/1355139/;Лулу и Бриггс;Dog;2021;101;США;комедия;Рид Каролин;Ченнинг Татум, Итан Сапли;7,4;456262
https://www.kinopoisk.ru//film/452899/;Трансформеры 3: Тёмная сторона Луны;Transformers: Dark of the Moon;2011;154;США;фантастика;Майкл Бэй;Шайа ЛаБаф, Роузи Хантингтон-Уайтли;6,8;233799
https://www.kinopoisk.ru//film/1263705/;Еще по одной;Druk;2020;110;Дания;драма;Томас Винтерберг;Мадс Миккельсен, Томас Бо Ларсен;7,5;380206
https://www.kinopoisk.ru//film/1044906/;Тихое место;A Quiet Place;2018;90;США;ужасы;Джон Красински;Эмили Блант, Джон Красински;6,8;302706
https://www.kinopoisk.ru//film/964318/;Форсаж 9;F9;2021;143;США;боевик;Джастин Лин;Вин Дизель, Джон Сина;5,7;233459
https://www.kinopoisk.ru//film/1048334/;Джокер;Joker;2019;122;США;драма;Тодд Филлипс;Хоакин Феникс, Роберт Де Ниро;8,0;567554
https://www.kinopoisk.ru//film/976636/;Большая игра;Molly's Game;2017;140;США;биография;Аарон Соркин;Джессика Честейн, Идрис Эльба;7,7;181113
https://www.kinopoisk.ru//film/538225/;Первому игроку приготовиться;Ready Player One;2018;140;США;фантастика;Стивен Спилберг;Тай Шеридан, Оливия Кук;7,5;570460
https://www.kinopoisk.ru//film/280172/;Как приручить дракона;How to Train Your Dragon;2010;98;США;мультфильм;Дин ДеБлуа;Джей Барушель, Джерард Батлер;8,2;591830
https://www.kinopoisk.ru//film/470185/;Обливион;Oblivion;2013;125;США;фантастика;Джозеф Косински;Том Круз, Ольга Куриленко;7,2;405712
https://www.kinopoisk.ru//film/1044002/;Gran Turismo;no eng title;2023;135;США;боевик;Нил Бломкамп;Арчи Мадекве, Орландо Блум;0;0
https://www.kinopoisk.ru//film/259251/;Груз 200;no eng title;2007;90;Россия;триллер;Алексей Балабанов;Агния Кузнецова, Алексей Полуян;6,7;219195
https://www.kinopoisk.ru//film/367/;Реквием по мечте;Requiem for a Dream;2000;102;США;драма;Даррен Аронофски;Джаред Лето, Марлон Уайанс;8,0;351244
https://www.kinopoisk.ru//film/494/;Другие;The Others;2001;101;Испания;ужасы;Алехандро Аменабар;Николь Кидман, Финола Флэнаган;7,9;232664
https://www.kinopoisk.ru//film/381/;Жизнь прекрасна;La vita  bella;1997;116;Италия;военный;Роберто Бениньи;Роберто Бениньи, Николетта Браски;8,6;240009
https://www.kinopoisk.ru//film/1320623/;Лакричная пицца;Licorice Pizza;2021;133;США;драма;Пол Томас Андерсон;Купер Хоффман, Алана Хаим;7,0;50824
https://www.kinopoisk.ru//film/395739/;Продавец;The Goods: Live Hard, Sell Hard;2009;89;США;комедия;Нил Бреннан;Джереми Пивен, Винг Реймз;6,2;8722
https://www.kinopoisk.ru//film/2000017/;Блуждающая Земля 2;Liu lang di qiu 2;2023;173;Китай;фантастика;Франт Гво;Джеки У, Энди Лау;6,8;5798
https://www.kinopoisk.ru//film/4400163/;Прямой эфир;no eng title;2022;75;Россия;триллер;Карен Оганесян;Кирилл Кяро, Павел Чернышёв;6,8;29673
https://www.kinopoisk.ru//film/468581/;Голодные игры;The Hunger Games;2012;142;США;фантастика;Гэри Росс;Дженнифер Лоуренс, Джош Хатчерсон;7,3;401226
https://www.kinopoisk.ru//film/1183582/;Холоп;no eng title;2019;109;Россия;комедия;Клим Шипенко;Милош Бикович, Александра Бортич;6,8;588704
https://www.kinopoisk.ru//film/893245/;Основатель;The Founder;2016;115;США;биография;Джон Ли Хэнкок;Майкл Китон, Ник Офферман;7,6;293906
https://www.kinopoisk.ru//film/1387021/;Лига справедливости Зака Снайдера;Zack Snyder's Justice League;2021;242;США;фантастика;Зак Снайдер;Бен Аффлек, Галь Гадот;7,8;574115
https://www.kinopoisk.ru//film/4367365/;Парень с того света;The Loneliest Boy in the World;2022;95;Великобритания;ужасы;Мартин Оуэн;Макс Харвуд, Хиро Файнс Тиффин;5,7;9758
https://www.kinopoisk.ru//film/4919766/;Винни-Пух: Кровь и мёд;Winnie-the-Pooh: Blood and Honey;2023;84;Великобритания;ужасы;Рис Фрейк-Уотерфилд;Николай Леон, Крэйг Дэвид Даусетт;3,9;43231
https://www.kinopoisk.ru//film/464020/;Без компромиссов;Blitz;2011;97;США;триллер;Эллиотт Лестер;Джейсон Стэйтем, Пэдди Консидайн;6,7;99577
https://www.kinopoisk.ru//film/505851/;Грань будущего;Edge of Tomorrow;2014;113;США;фантастика;Даг Лайман;Том Круз, Эмили Блант;7,9;516897
https://www.kinopoisk.ru//film/42571/;Иди и смотри;no eng title;1985;136;СССР;драма;Элем Климов;Алексей Кравченко, Ольга Миронова;8,2;143885
