Ссылка;Название;Название ин.;Дата выхода;Длительность;Страна;Жанр;Режиссёр;В главных ролях;РейтингКол-во оценок
https://www.kinopoisk.ru//film/8421/;Эдвард руки-ножницы;Edward Scissorhands;1990;105;США;фэнтези;Тим Бёртон;Джонни Депп, Вайнона Райдер;8,0;36882
https://www.kinopoisk.ru//film/880/;Чего хотят женщины;What Women Want;2000;127;США;мелодрама;Нэнси Майерс;Мэл Гибсон, Хелен Хант;8,0;74548
https://www.kinopoisk.ru//film/1235963/;Иван Царевич и Серый Волк 4;no eng title;2019;88;Россия;мультфильм;Дарина Шмидт;Никита Ефремов, Иван Охлобыстин;8,0;57843
https://www.kinopoisk.ru//film/46019/;Баллада о солдате;no eng title;1959;89;СССР;драма;Григорий Чухрай;Владимир Ивашов, Жанна Прохоренко;8,0;6298
https://www.kinopoisk.ru//film/252641/;Хранители;Watchmen;2009;162;США;фантастика;Зак Снайдер;Патрик Уилсон, Мэттью Гуд;8,0;33061
https://www.kinopoisk.ru//film/418/;Цельнометаллическая оболочка;Full Metal Jacket;1987;116;Великобритания;драма;Стэнли Кубрик;Мэттью Модайн, Адам Болдуин;8,0;16865
https://www.kinopoisk.ru//film/1219417/;Дитя погоды;Tenki no ko;2019;112;Япония;аниме;Макото Синкай;Котаро Дайго, Нана Мори;8,0;37211
https://www.kinopoisk.ru//film/5012/;Гаттака;Gattaca;1997;106;США;фантастика;Эндрю Никкол;Итан Хоук, Джуд Лоу;8,0;26731
https://www.kinopoisk.ru//film/840526/;Евгений Гришковец: Прощание с бумагой;no eng title;2014;155;Россия;драма;Павел Судаков;Евгений Гришковец;8,0;2771
https://www.kinopoisk.ru//film/647671/;Охота;Jagten;2012;115;Дания;драма;Томас Винтерберг;Мадс Миккельсен, Томас Бо Ларсен;8,0;24238
https://www.kinopoisk.ru//film/348/;Эта замечательная жизнь;It's a Wonderful Life;1947;130;США;фэнтези;Фрэнк Капра;Джеймс Стюарт, Донна Рид;8,0;4390
https://www.kinopoisk.ru//film/807682/;Логан;Logan;2017;137;США;фантастика;Джеймс Мэнголд;Хью Джекман, Патрик Стюарт;8,0;41400
https://www.kinopoisk.ru//film/507/;Терминатор;The Terminator;1984;108;США;фантастика;Джеймс Кэмерон;Арнольд Шварценеггер, Майкл Бин;8,0;37192
https://www.kinopoisk.ru//film/86621/;Бесподобный мистер Фокс;Fantastic Mr. Fox;2009;87;Великобритания;мультфильм;Уэс Андерсон;Джордж Клуни, Мэрил Стрип;8,0;8576
https://www.kinopoisk.ru//film/321842/;Предложение;The Proposal;2009;108;США;мелодрама;Энн Флетчер;Сандра Буллок, Райан Рейнольдс;8,0;114349
https://www.kinopoisk.ru//film/1043758/;Паразиты;Gisaengchung;2019;131;Корея;драма;Пон Джун-хо;Сон Кан-хо, Ли Сон-гюн;8,0;142156
https://www.kinopoisk.ru//film/38903/;Суперсемейка;The Incredibles;2004;115;США;мультфильм;Брэд Бёрд;Крэйг Т. Нельсон, Холли Хантер;8,0;27728
https://www.kinopoisk.ru//film/3793/;Константин: Повелитель тьмы;Constantine;2005;121;США;фэнтези;Фрэнсис Лоуренс;Киану Ривз, Рэйчел Вайс;8,0;80668
https://www.kinopoisk.ru//film/45398/;Золушка;no eng title;1947;84;СССР;мюзикл;Надежда Кошеверова;Янина Жеймо, Алексей Консовский;8,0;17821
https://www.kinopoisk.ru//film/586260/;Ральф;Wreck-It Ralph;2012;101;США;мультфильм;Рич Мур;Джон Си Райли, Сара Силверман;8,0;29949
https://www.kinopoisk.ru//film/258885/;Пока не сыграл в ящик;The Bucket List;2007;97;США;драма;Роб Райнер;Джек Николсон, Морган Фриман;8,0;21431
https://www.kinopoisk.ru//film/42248/;Тихий Дон;no eng title;1957;350;СССР;драма;Сергей Герасимов;Петр Глебов, Элина Быстрицкая;8,0;17018
https://www.kinopoisk.ru//film/45524/;Чучело;no eng title;1983;127;СССР;драма;Ролан Быков;Кристина Орбакайте, Юрий Никулин;8,0;13762
